""	"symbol"	"logFC"	"CI.L"	"CI.R"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"de"
"TC0600001120.mm.1"	"Gm23364"	-3.7035534559763	-4.2653653726893	-3.1417415392633	5.72494929432697	-15.7775615913931	1.71927404069265e-06	0.00035106421567544	6.00827734333023	"down"
"TC1300002343.mm.1"	"Gm24025"	-3.7035534559763	-4.2653653726893	-3.1417415392633	5.72494929432697	-15.7775615913931	1.71927404069265e-06	0.00035106421567544	6.00827734333023	"down"
"TC1400002641.mm.1"	"Ednrb"	-4.01236880197671	-4.62194726149416	-3.40279034245925	5.35047987383415	-15.753731759793	1.73613430652418e-06	0.00035106421567544	5.99880366644902	"down"
"TC1500000723.mm.1"	"Ep300"	-1.29247542117698	-1.48892560473067	-1.09602523762329	3.64397746959199	-15.7464285750246	1.74133944961006e-06	0.00035106421567544	5.99589666409124	"down"
"TC1500001227.mm.1"	"Pdzd2"	-1.50726829654254	-1.73670597470947	-1.27783061837561	4.74150708066528	-15.7230950160444	1.75809023148907e-06	0.00035106421567544	5.98659755229112	"down"
"TC1300001036.mm.1"	"Serinc5"	-2.57694701353557	-2.97238669842391	-2.18150732864723	4.39558080138742	-15.5968699528894	1.85197573259592e-06	0.000368462062360344	5.93599336096267	"down"
"TC0500003694.mm.1"	"Stard13"	-1.6020298208798	-1.85028305017366	-1.35377659158595	4.91594059506991	-15.4449996580819	1.97265922777388e-06	0.000382695890188132	5.8744295888778	"down"
"TC1300000096.mm.1"	"Gm26129"	-2.44651888129447	-2.82894729724246	-2.06409046534648	3.35849882013214	-15.3112494062583	2.08646530945522e-06	0.000401913674486366	5.8195880389711	"down"
"TC0400002709.mm.1"	"Tmem245"	-1.76743918408838	-2.04407354018845	-1.49080482798831	3.40182698143741	-15.2915171844627	2.10388505353538e-06	0.000403249389282683	5.81144727359501	"down"
"TC1400002132.mm.1"	"Zmym5"	-1.40467862424731	-1.62460454959105	-1.18475269890357	3.03351353956297	-15.2866653833386	2.10819378408417e-06	0.000403249389282683	5.80944362473342	"down"
"TC0900000826.mm.1"	"Dpp8"	-1.61226773506466	-1.86496357494044	-1.35957189518887	3.96614429066443	-15.27043062474	2.12268516683121e-06	0.000404099344337353	5.80273346311243	"down"
"TC1100000989.mm.1"	"Xaf1"	-1.43221460925349	-1.65696738324667	-1.20746183526031	3.92624442864369	-15.2515945815354	2.13964196122995e-06	0.000404099344337353	5.79493713725926	"down"
"TC0400002665.mm.1"	"Abca1"	-1.44910251373692	-1.67734689811437	-1.22085812935948	4.17944281500243	-15.1953680002206	2.1911909049739e-06	0.000411038219592253	5.77159417342472	"down"
"TC1900000646.mm.1"	"Scd2; Mir5114"	-4.04581656209096	-4.68319628809538	-3.40843683608654	7.47576792550014	-15.1921820624554	2.19415419711167e-06	0.000411038219592253	5.77026833089951	"down"
"TC0100002912.mm.1"	"Gm24267"	-3.36329229914829	-3.89428083282898	-2.8323037654676	4.52130265966699	-15.1597375799784	2.22459467036935e-06	0.000413896088261142	5.75674696995223	"down"
"TC0700000649.mm.1"	"Gm25033"	-4.23115210449541	-4.90104343451005	-3.56126077448077	7.27320383189952	-15.1170306809795	2.26540538320861e-06	0.000418345527251782	5.73889456911477	"down"
"TC1100001856.mm.1"	"Gm26052"	-2.60911131375789	-3.02253530926666	-2.19568731824912	3.93503897658807	-15.1045969722987	2.27744804195558e-06	0.000418345527251782	5.73368540796824	"down"
"TC1400001906.mm.1"	"Ddhd1; Mir5131"	-2.06781877831999	-2.39572707093222	-1.73991048570775	4.36016090517079	-15.0928858930094	2.28885802215321e-06	0.000418345527251782	5.7287741977521	"down"
"TC0400000544.mm.1"	"Gm22685"	-1.75201871659144	-2.02999037018826	-1.47404706299463	2.13175143772078	-15.0851781831348	2.29640335471837e-06	0.000418345527251782	5.72553931543198	"down"
"TC0300000979.mm.1"	"Hmgcs2"	-3.45623388604076	-4.00473098753456	-2.90773678454696	5.84732491541398	-15.0813771414145	2.30013482630692e-06	0.000418345527251782	5.7239432958115	"down"
"TC1800000969.mm.1"	"Rock1"	-1.57765544559628	-1.82809249390879	-1.32721839728377	2.43993373751297	-15.0773771293081	2.30406914204889e-06	0.000418345527251782	5.72226319957189	"down"
"TC0200004407.mm.1"	"Gm22800"	-2.25509809912496	-2.61309622936197	-1.89709996888794	3.84597372822132	-15.0763737086428	2.30505729364514e-06	0.000418345527251782	5.72184165457371	"down"
"TC0200000240.mm.1"	"Vim"	-3.69865266754759	-4.28649764797833	-3.11080768711686	6.11953724715029	-15.0588895871924	2.3223536608739e-06	0.000418345527251782	5.71449092972565	"down"
"TC0200004717.mm.1"	"Gm14060; RP23-181O3.2"	-2.37488316163347	-2.75291648752428	-1.99684983574266	3.84440401856859	-15.0357250250386	2.34549932759256e-06	0.000418345527251782	5.70473595133111	"down"
"TC1600001008.mm.1"	"Son"	-2.2742869255895	-2.6370721231967	-1.9115017279823	4.19984789036196	-15.004029510111	2.37759916882283e-06	0.000418345527251782	5.69135869679918	"down"
"TC1900000326.mm.1"	"Gm23238"	-3.04153076331799	-3.52752592238952	-2.55553560424645	7.74465762481623	-14.9786434744163	2.40367290321345e-06	0.000418345527251782	5.68061951950983	"down"
"TC0300001690.mm.1"	"Gm23686"	-2.65710218842681	-3.08222371935827	-2.23198065749534	7.01764422721777	-14.9591655910015	2.42390099117581e-06	0.000418345527251782	5.67236465383576	"down"
"TC1200002174.mm.1"	"Gm22230"	-2.13101353010092	-2.47332947305467	-1.78869758714718	6.14807869879148	-14.8994862711172	2.48710565345334e-06	0.00042188923190216	5.64699048339489	"down"
"TC0100003319.mm.1"	"Soat1"	-1.88831050744236	-2.1917322214962	-1.58488879338852	3.5778473180701	-14.8949471281815	2.49198981312132e-06	0.00042188923190216	5.6450554975604	"down"
"TC1100000805.mm.1"	"Snord49a"	-2.68013479372195	-3.11128224579861	-2.2489873416453	3.43620149177817	-14.8779476581485	2.51037944054387e-06	0.000423391148096707	5.63780244475581	"down"
"TC0200003473.mm.1"	"Zeb2; Mir5129"	-1.37320481592504	-1.59419141629248	-1.15221821555761	4.00175687515033	-14.872418257864	2.51639454054615e-06	0.000423391148096707	5.63544108251101	"down"
"TC0800000516.mm.1"	"Sorbs2"	-1.85215141702526	-2.15055729456725	-1.55374553948326	3.88365021651681	-14.8552966525631	2.53512524496445e-06	0.000424950077969615	5.62812243879313	"down"
"TC0X00003396.mm.1"	"Nlgn3"	-1.47917545852812	-1.71757936858929	-1.24077154846695	4.50266119962603	-14.8497291443043	2.5412504204075e-06	0.000424950077969615	5.62574039753844	"down"
"TC0200005207.mm.1"	"Gm24327"	-1.35723136945244	-1.57616652881903	-1.13829621008585	4.54732085154088	-14.8371535352397	2.55514825704832e-06	0.000425967437567987	5.62035597302602	"down"
"TC0100002656.mm.1"	"Dock10"	-1.56196060938173	-1.81411629992977	-1.3098049188337	3.21321260877338	-14.8256422896621	2.56794631394617e-06	0.000426795809019699	5.61542241767509	"down"
"TC0700001871.mm.1"	"Fus"	-1.51597059395631	-1.76120261214296	-1.27073857576966	4.64712307826507	-14.7953695938961	2.60195565041596e-06	0.000429928127656233	5.60242578601846	"down"
"TC0X00000419.mm.1"	"Gm14654"	-2.33446922061754	-2.71234321624054	-1.95659522499453	4.55239449726053	-14.7860904987652	2.61248335872264e-06	0.000430262591593371	5.59843564761806	"down"
"TC0200004713.mm.1"	"Jag1"	-1.59200589441919	-1.85071606071534	-1.33329572812305	4.90090626295191	-14.7279869217532	2.67952754418348e-06	0.00043691679612043	5.5733812383219	"down"
"TC1100002631.mm.1"	"Gm12183"	-2.27383383474685	-2.64346407170865	-1.90420359778505	5.28801375885281	-14.7232418957732	2.6850893397953e-06	0.00043691679612043	5.57132989500078	"down"
"TC0700004283.mm.1"	"Gm24596"	-3.50232347054801	-4.0724616567036	-2.93218528439241	5.74433001108557	-14.7024035280221	2.709671983236e-06	0.000437026800278483	5.56231170449641	"down"
"TC1000002794.mm.1"	"Tmtc2"	-1.437768588291	-1.67393448985318	-1.20160268672883	3.14839877566246	-14.5708206249262	2.87099628818976e-06	0.000461679916384592	5.50500855692765	"down"
"TC1300001806.mm.1"	"Lyrm4"	-1.57233892270077	-1.83079183101553	-1.31388601438602	3.28248376500694	-14.5605223529431	2.88408043823445e-06	0.00046194300950514	5.50049749040039	"down"
"TC0200001935.mm.1"	"Mertk"	-1.39736130489348	-1.62757023920935	-1.16715237057761	4.16571424387692	-14.5277631885716	2.92615874714649e-06	0.000465063026069806	5.48612210063707	"down"
"TC0400003664.mm.1"	"Rnu11"	-2.59548444482253	-3.02344590959107	-2.16752298005398	5.00661727385466	-14.5152987474461	2.94235364492383e-06	0.000466277519184238	5.48064222502751	"down"
"TC1000001919.mm.1"	"Lama2"	-2.28809598459705	-2.66614874692784	-1.91004322226627	3.98363236453083	-14.4855182248313	2.98146515661807e-06	0.000471106062457616	5.46752660762251	"down"
"TC0600002265.mm.1"	"Hnrnpa2b1"	-2.06938956601492	-2.41147403713461	-1.72730509489524	4.89319804955048	-14.4784179305866	2.99087798983385e-06	0.000471227522363591	5.46439479910785	"down"
"TC1500001791.mm.1"	"Arhgap39"	-1.63001323945616	-1.89975165914765	-1.36027481976468	4.84901600826074	-14.463071616276	3.01133924721993e-06	0.000473083999201577	5.45761953149331	"down"
"TC0600002796.mm.1"	"Eogt"	-1.66159279474045	-1.93743283155709	-1.3857527579238	3.97740803912493	-14.4171531455145	3.07352808645582e-06	0.000478479810488554	5.43729539100097	"down"
"TC1900000552.mm.1"	"Plce1"	-1.68316537025705	-1.9626893272643	-1.4036414132498	3.87560334329103	-14.4118576971814	3.08079417179958e-06	0.000478479810488554	5.43494657310625	"down"
"TC0500002919.mm.1"	"Tgfbr3"	-2.00751264741839	-2.34282481549412	-1.67220047934266	4.73665107183233	-14.329175105624	3.19684131794296e-06	0.000492295501712832	5.39813807034083	"down"
"TC1200000788.mm.1"	"Rbm25"	-1.40495261753491	-1.64009926422494	-1.16980597084489	3.61401287777406	-14.2999691812646	3.23902511241089e-06	0.000496792777823163	5.38507561015007	"down"
"TC1200000308.mm.1"	"Gm26071"	-2.04970624784899	-2.39285161790425	-1.70656087779373	2.09191801592927	-14.2963672198165	3.24427172662153e-06	0.000496792777823163	5.38346241716904	"down"
"TC1000001786.mm.1"	"Adgrg6"	-2.41386582124795	-2.81845448390012	-2.00927715859578	3.88252831649626	-14.2794549353914	3.26903685472592e-06	0.000498337895681497	5.37588151648559	"down"
"TC1100001176.mm.1"	"Nf1"	-2.42076435691251	-2.8265789615705	-2.01494975225452	4.21283469516917	-14.2770032119022	3.27264494724247e-06	0.000498337895681497	5.37478164864229	"down"
"TC0500002394.mm.1"	"Ppargc1a"	-1.61268071834752	-1.88322422789683	-1.34213720879821	3.86014843475911	-14.2666986378955	3.2878597607391e-06	0.000498951989168948	5.37015645345219	"down"
"TC1600002086.mm.1"	"Gm25245"	-3.05653576022351	-3.56947334721729	-2.54359817322973	5.71991944619816	-14.2618928871454	3.2949832355142e-06	0.000498951989168948	5.3679980385343	"down"
"TC0500002571.mm.1"	"Gm23712"	-2.6801081908023	-3.13082522359303	-2.22939115801157	5.12533229512356	-14.2318241541617	3.33995756607923e-06	0.00050296808496476	5.3544735474577	"down"
"TC0800002672.mm.1"	"Gm26331"	-3.41236211303446	-3.98736360083113	-2.83736062523779	5.11789423330931	-14.2035974922226	3.38281847005796e-06	0.000507918514536899	5.34174664922108	"down"
"TC0700003589.mm.1"	"6330403N20Rik"	-2.14318825806936	-2.5045190541259	-1.78185746201282	6.13590932147475	-14.1960511977826	3.39438382204116e-06	0.000507918514536899	5.33833906956078	"down"
"TC0700000023.mm.1"	"Ttyh1"	-1.66620699700152	-1.94720353475129	-1.38521045925175	5.2131918854213	-14.1918887682074	3.40078251102411e-06	0.000507918514536899	5.33645857624324	"down"
"TC1500001657.mm.1"	"Ndrg1"	-2.73731490288674	-3.19941309232697	-2.27521671344651	5.56085057525052	-14.1775996520527	3.42285393995375e-06	0.000509818195854204	5.32999808602636	"down"
"TC0900002875.mm.1"	"Atp1b3"	-2.55162599068601	-2.9839677746494	-2.11928420672261	3.69199677396493	-14.1254411641065	3.50482580368661e-06	0.000519255079635391	5.30635013318962	"down"
"TC0700000024.mm.1"	"Leng8"	-2.15759963965698	-2.52332760840619	-1.79187167090778	5.83169124370892	-14.119681506552	3.51401490602692e-06	0.000519255079635391	5.30373243920271	"down"
"TC1300001507.mm.1"	"Gm24018"	-3.68557836276511	-4.31033061861374	-3.06082610691649	5.95489754831244	-14.1191980540635	3.51478747451039e-06	0.000519255079635391	5.30351265842629	"down"
"TC1000001328.mm.1"	"Zfc3h1"	-1.54813150776966	-1.81096276157688	-1.28530025396244	3.14481920042599	-14.0975309370735	3.54961289296323e-06	0.000521544833955648	5.29365348238486	"down"
"TC0100002353.mm.1"	"Sf3b1"	-2.10295728758287	-2.46007209539037	-1.74584247977536	4.07886023990621	-14.0940175167712	3.55529720232767e-06	0.000521544833955648	5.29205308284866	"down"
"TC0100003645.mm.1"	"Hnrnpu"	-1.81700511408514	-2.12561067858821	-1.50839954958207	3.70235233783953	-14.091739643557	3.55898811739188e-06	0.000521544833955648	5.2910152356188	"down"
"TC0800001126.mm.1"	"Adgrg1"	-2.02382149671746	-2.36818993067292	-1.67945306276199	5.58476265587377	-14.0656913279636	3.60150906622454e-06	0.000522361054212019	5.27913294428861	"down"
"TC1000002552.mm.1"	"Gm8112"	-1.43184213502978	-1.67549534769369	-1.18818892236587	3.52728228028909	-14.0648533998507	3.60288653160141e-06	0.000522361054212019	5.27875028018256	"down"
"TC1000002557.mm.1"	"Gm8158"	-1.43184213502978	-1.67549534769369	-1.18818892236587	3.52728228028909	-14.0648533998507	3.60288653160141e-06	0.000522361054212019	5.27875028018256	"down"
"TC0500002102.mm.1"	"Kmt2c"	-1.23688854082991	-1.4474693040162	-1.02630777764362	3.49754661390744	-14.0580176511563	3.6141463800056e-06	0.000522603649229775	5.27562753092203	"down"
"TC0600002648.mm.1"	"Antxr1"	-2.20527593442564	-2.58116688231343	-1.82938498653785	4.80648865566407	-14.0414928928098	3.64153307363646e-06	0.000524147799965659	5.26807117057405	"down"
"TC1300002188.mm.1"	"Ptch1"	-2.09306739224297	-2.44987079499768	-1.73626398948826	4.68177552470851	-14.039978346755	3.644055035165e-06	0.000524147799965659	5.26737808088925	"down"
"TC0500002446.mm.1"	"Gm22308"	-2.02964323011711	-2.37589246987138	-1.68339399036284	2.86665152953049	-14.0295289505385	3.66150964048692e-06	0.000525272464582906	5.26259379931765	"down"
"TC0400001477.mm.1"	"Sfpq"	-2.18399228402672	-2.55684225345352	-1.81114231459991	3.43984740895079	-14.0193927140871	3.67853282353787e-06	0.000526329496961531	5.25794887705039	"down"
"TC0400001702.mm.1"	"Gm25772"	-2.68433154378128	-3.14345321891086	-2.22520986865171	5.35561167567144	-13.993313762945	3.72274960871649e-06	0.000529078764356559	5.24597998085422	"down"
"TC0700003469.mm.1"	"Gm23815"	-3.60573625799756	-4.22351331867137	-2.98795919732375	4.69211408181734	-13.9692919065012	3.76401865762145e-06	0.000531584748967813	5.23493188806996	"down"
"TC0400001534.mm.1"	"Gm12966"	-2.63788245809417	-3.09043501337738	-2.18532990281096	4.91860151036924	-13.9507845591042	3.79617191893659e-06	0.000534740351392531	5.22640474018952	"down"
"TC0800002782.mm.1"	"Gm22715"	-2.5272659634067	-2.96184751644935	-2.09268441036406	4.03905933504848	-13.9184820733374	3.85304951730746e-06	0.000539961803050125	5.2114896085625	"down"
"TC0300001271.mm.1"	"Camk2d"	-1.5450364575557	-1.81085444908399	-1.27921846602741	4.16809442100674	-13.9112633789454	3.86589328639775e-06	0.0005403725810633	5.20815092926891	"down"
"TC0600002015.mm.1"	"Gm13835"	-2.69614258898115	-3.1615276084641	-2.2307575694982	3.45647424795315	-13.8657278186083	3.94805279256794e-06	0.000550445396250764	5.18704347612678	"down"
"TC0500001006.mm.1"	"Ptpn13"	-1.36606551510887	-1.60208021586667	-1.13005081435106	4.26522947519573	-13.8530271965548	3.97132434357904e-06	0.000552277487923133	5.18114173304269	"down"
"TC1700001162.mm.1"	"Gm25508"	-2.76826698336893	-3.2468521547404	-2.28968181199746	6.61757189548569	-13.8439795283705	3.9879984887027e-06	0.000553185113519438	5.17693357494505	"down"
"TC0200000833.mm.1"	"Fmnl2"	-2.09708123224226	-2.4605224019002	-1.73364006258432	3.94895423941102	-13.809989413486	4.0513609927345e-06	0.000559128843437794	5.16109557088289	"down"
"TC0100000059.mm.1"	"Gm22633"	-2.50677144725843	-2.94146535497688	-2.07207753953999	5.44680211984118	-13.8020437393753	4.06633887858206e-06	0.000559778781886421	5.15738662125125	"down"
"TC0100001351.mm.1"	"Ivns1abp"	-2.21659202864437	-2.60125826632395	-1.8319257909648	3.76490649736905	-13.7915764416854	4.08616714305259e-06	0.000561091475154582	5.15249678645061	"down"
"TC1500001248.mm.1"	"Gm22104"	-2.20239285231406	-2.5849264596502	-1.81985924497792	4.4474104138496	-13.7796252466455	4.10894206575656e-06	0.000562801175308174	5.14690842657885	"down"
"TC1900001415.mm.1"	"Acta2"	-2.29444982049098	-2.69348126000795	-1.89541838097402	4.98441641050713	-13.7620668400437	4.14266697561325e-06	0.000564490437118391	5.13868784363019	"down"
"TC1800001010.mm.1"	"Gm24924"	-2.95434148120986	-3.46832269463721	-2.44036026778251	7.79084447869786	-13.7570609238833	4.15234004630875e-06	0.000564490437118391	5.13634190011051	"down"
"TC1600000931.mm.1"	"Gm24508"	-2.61530296854717	-3.07199383754982	-2.15861209954452	3.82043507636016	-13.7060367469549	4.25242717367959e-06	0.000573956594232111	5.11237314176506	"down"
"TC0X00000250.mm.1"	"Gm26302"	-2.1775674837165	-2.55783564326567	-1.79729932416733	6.01034309519159	-13.7054681169087	4.2535580597603e-06	0.000573956594232111	5.11210543896421	"down"
"TC1500001730.mm.1"	"Ly6c2"	-2.5693171864504	-3.01819415058571	-2.12044022231508	3.70174737496397	-13.6994337687445	4.26558038707063e-06	0.000574157652396959	5.1092637557865	"down"
"TC0X00000570.mm.1"	"Gm25412"	-3.51658518788345	-4.1312698697113	-2.9019005060556	4.38909409061221	-13.6924437539306	4.27955544274396e-06	0.000574619914792473	5.10597020454135	"down"
"TC1200002242.mm.1"	"Fbln5"	-2.91297432660088	-3.42252092068841	-2.40342773251334	4.92389524185336	-13.6824845862878	4.29955747799571e-06	0.000575744720569081	5.10127425803024	"down"
"TC1500001476.mm.1"	"Gm23562"	-3.47098289417315	-4.07834719363218	-2.86361859471412	5.47164627998283	-13.6777740843133	4.30905539846984e-06	0.000575744720569081	5.09905177261634	"down"
"TC0200000274.mm.1"	"Plxdc2"	-2.68307383607101	-3.1536829031258	-2.21246476901622	4.75720795429091	-13.6453458479074	4.37509817936011e-06	0.000582082942793569	5.08372737825563	"down"
"TC0X00003053.mm.1"	"Gm22057"	-3.01644856520528	-3.5457966298576	-2.48710050055297	4.44513141276904	-13.6385062909259	4.38917527767086e-06	0.000582082942793569	5.08048983323246	"down"
"TC1500000045.mm.1"	"Lifr"	-2.25825377445093	-2.65457690705435	-1.86193064184751	4.95447537360651	-13.6375242666902	4.39120072950206e-06	0.000582082942793569	5.08002483090665	"down"
"TC0800000796.mm.1"	"Slc27a1"	-1.62453829117251	-1.90987679132379	-1.33919979102124	5.2659896315405	-13.626420658616	4.41417694938407e-06	0.000582082942793569	5.07476440039847	"down"
"TC0200004609.mm.1"	"Gm14043; RP23-358G23.3"	-2.46742903747098	-2.90095778606819	-2.03390028887378	6.39881358116458	-13.6219406196024	4.42348630853918e-06	0.000582082942793569	5.07264052938965	"down"
"TC1100001337.mm.1"	"Rnu1a1"	-2.95434148120986	-3.47477768915327	-2.43390527326646	7.85816246291873	-13.5864314567837	4.49807469111109e-06	0.000582082942793569	5.05577773577835	"down"
"TC1100001338.mm.1"	"Gm22068"	-2.95434148120986	-3.47477768915327	-2.43390527326646	7.85816246291873	-13.5864314567837	4.49807469111109e-06	0.000582082942793569	5.05577773577835	"down"
"TC1200000451.mm.1"	"Gm22634"	-2.95434148120986	-3.47477768915327	-2.43390527326646	7.85816246291873	-13.5864314567837	4.49807469111109e-06	0.000582082942793569	5.05577773577835	"down"
